,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Type,Item_Outlet_Sales,High,Medium,Small,Tier 1,Tier 2,Tier 3
5108,FDB44,6.655,0,0.016955625,4,210.4586,9,2004,1,,0,0,1,0,1,0
5109,FDG59,15.85,0,0.0,14,37.5164,4,1987,1,,1,0,0,0,0,1
5110,FDI05,8.35,1,0.12676414,8,74.2354,4,1987,1,,1,0,0,0,0,1
5111,FDF59,12.5,0,0.071388493,14,128.302,6,2002,1,,0,1,0,0,1,0
5112,FDM39,17.6,0,0.093620227,1,180.3002,10,1985,3,,0,0,1,1,0,0
5113,FDB14,20.25,1,0.102638435,12,91.212,4,1987,1,,1,0,0,0,0,1
5114,NCS05,17.6,0,0.036729896,10,134.3942,10,1985,3,,0,0,1,1,0,0
5115,DRJ35,10.1,0,0.046679027,11,61.9878,6,2002,1,,0,1,0,0,1,0
5116,FDO31,17.6,1,0.050744935,4,79.496,10,1985,3,,0,0,1,1,0,0
5117,FDA31,7.1,0,0.110011687,4,173.608,8,1997,1,,0,0,1,1,0,0
5118,FDX40,12.85,0,0.099147047,8,38.4164,1,1999,1,,0,1,0,1,0,0
5119,FDW56,7.68,0,0.07104407,4,191.9162,6,2002,1,,0,1,0,0,1,0
5120,FDH09,12.6,0,0.05630601,16,51.3982,2,2009,2,,0,1,0,0,0,1
5121,FDA52,17.6,1,0.224850832,8,176.437,10,1985,3,,0,0,1,1,0,0
5122,FDF20,17.6,0,0.058164228,4,197.8768,10,1985,3,,0,0,1,1,0,0
5123,FDE40,15.6,1,0.09914376,1,61.3194,8,1997,1,,0,0,1,1,0,0
5124,NCU17,5.32,0,0.092883309,10,100.1674,8,1997,1,,0,0,1,1,0,0
5125,NCP14,8.275,0,0.110268903,5,106.3306,9,2004,1,,0,0,1,0,1,0
5126,FDN25,17.6,1,0.06087929,9,56.1588,5,1985,4,,0,1,0,0,0,1
5127,FDU39,18.85,0,0.036093981,3,59.2562,1,1999,1,,0,1,0,1,0,0
5128,NCM05,6.825,0,0.060185494,10,264.9226,7,2007,1,,0,1,0,0,1,0
5129,FDU07,11.1,0,0.060185494,4,149.6366,7,2007,1,,0,1,0,0,1,0
5130,FDF28,15.7,1,0.037923591,8,126.2046,1,1999,1,,0,1,0,1,0,0
5131,FDR57,5.675,1,0.023533498,7,158.7288,1,1999,1,,0,1,0,1,0,0
5132,FDJ33,8.895,1,0.088248679,7,123.273,4,1987,1,,1,0,0,0,0,1
5133,DRH23,14.65,0,0.170286046,11,55.6614,9,2004,1,,0,0,1,0,1,0
5134,FDQ52,17.0,0,0.119384984,8,249.1434,8,1997,1,,0,0,1,1,0,0
5135,DRK13,11.8,0,0.115145802,2,197.4084,9,2004,1,,0,0,1,0,1,0
5136,FDP09,19.75,0,0.033889856,7,211.8902,8,1997,1,,0,0,1,1,0,0
5137,FDR08,17.6,0,0.0,4,109.4886,5,1985,4,,0,1,0,0,0,1
5138,FDV50,14.3,0,0.122819787,1,122.473,6,2002,1,,0,1,0,0,1,0
5139,FDT13,14.85,0,0.018600515,12,189.8214,1,1999,1,,0,1,0,1,0,0
5140,FDJ27,17.6,1,0.121285843,3,100.8674,5,1985,4,,0,1,0,0,0,1
5141,FDH21,10.395,0,0.031225013,16,156.9604,8,1997,1,,0,0,1,1,0,0
5142,FDW14,17.6,1,0.038026496,1,87.8198,5,1985,4,,0,1,0,0,0,1
5143,FDL52,6.635,1,0.046161862,8,39.4506,1,1999,1,,0,1,0,1,0,0
5144,FDW28,18.25,0,0.089326677,8,196.7452,7,2007,1,,0,1,0,0,1,0
5145,FDL40,17.7,0,0.011631211,8,97.241,1,1999,1,,0,1,0,1,0,0
5146,FDE24,14.85,0,0.093462623,6,141.9812,8,1997,1,,0,0,1,1,0,0
5147,FDX35,5.035,1,0.080034782,13,227.9036,1,1999,1,,0,1,0,1,0,0
5148,FDP46,15.35,0,0.075037671,7,88.383,7,2007,1,,0,1,0,0,1,0
5149,FDX56,17.1,1,0.074209668,4,206.3638,6,2002,1,,0,1,0,0,1,0
5150,FDQ45,9.5,1,0.010934025,7,185.3608,1,1999,1,,0,1,0,1,0,0
5151,FDK50,17.6,0,0.028225853,12,161.0894,5,1985,4,,0,1,0,0,0,1
5152,FDY26,20.6,1,0.030572402,1,211.2244,6,2002,1,,0,1,0,0,1,0
5153,FDQ09,7.235,0,0.058461026,7,114.2834,7,2007,1,,0,1,0,0,1,0
5154,FDN39,19.35,1,0.0,3,168.8816,1,1999,1,,0,1,0,1,0,0
5155,FDP13,8.1,1,0.135083344,12,40.848,7,2007,1,,0,1,0,0,1,0
5156,FDR51,9.035,1,0.0,3,149.9708,4,1987,1,,1,0,0,0,0,1
5157,FDZ49,11.0,1,0.222858466,12,218.9798,3,1998,3,,0,1,0,0,0,1
5158,FDL28,10.0,1,0.0634319,8,230.1668,2,2009,2,,0,1,0,0,0,1
5159,FDZ10,17.85,0,0.044455084,7,125.602,9,2004,1,,0,0,1,0,1,0
5160,FDK38,6.65,0,0.053245569,12,148.0734,4,1987,1,,1,0,0,0,0,1
5161,DRL49,17.6,0,0.056155764,2,143.0812,5,1985,4,,0,1,0,0,0,1
5162,FDR15,9.3,1,0.033410165,3,153.3314,4,1987,1,,1,0,0,0,0,1
5163,FDQ24,15.7,0,0.073652769,6,251.7724,9,2004,1,,0,0,1,0,1,0
5164,FDD56,15.2,1,0.103691909,4,176.7054,4,1987,1,,1,0,0,0,0,1
5165,NCR42,9.105,0,0.0,5,32.59,8,1997,1,,0,0,1,1,0,0
5166,FDH52,9.42,1,0.043992138,8,63.3194,6,2002,1,,0,1,0,0,1,0
5167,FDH57,17.6,0,0.062589297,4,130.5284,10,1985,3,,0,0,1,1,0,0
5168,FDR15,9.3,1,0.055968342,3,156.7314,3,1998,3,,0,1,0,0,0,1
5169,FDJ34,11.8,1,0.093638018,7,125.2704,9,2004,1,,0,0,1,0,1,0
5170,FDW37,19.2,0,0.124026934,12,92.4488,9,2004,1,,0,0,1,0,1,0
5171,FDQ23,6.55,0,0.024625736,13,101.3332,2,2009,2,,0,1,0,0,0,1
5172,FDP34,12.85,0,0.13711365,7,158.263,4,1987,1,,1,0,0,0,0,1
5173,FDE04,17.6,1,0.017935792,8,180.966,5,1985,4,,0,1,0,0,0,1
5174,FDC48,9.195,0,0.015891457,6,80.7592,6,2002,1,,0,1,0,0,1,0
5175,FDA47,17.6,1,0.204280754,6,162.221,10,1985,3,,0,0,1,1,0,0
5176,FDI35,14.0,0,0.041459372,14,179.9634,2,2009,2,,0,1,0,0,0,1
5177,NCV05,10.1,0,0.030183371,10,156.1656,4,1987,1,,1,0,0,0,0,1
5178,FDR28,13.85,1,0.025949003,8,161.921,6,2002,1,,0,1,0,0,1,0
5179,FDH31,12.0,1,0.0,3,98.4042,7,2007,1,,0,1,0,0,1,0
5180,FDP59,17.6,1,0.098864176,13,104.0648,10,1985,3,,0,0,1,1,0,0
5181,FDS19,13.8,1,0.06446883,4,76.5012,2,2009,2,,0,1,0,0,0,1
5182,FDM60,10.8,1,0.048240928,6,41.0138,6,2002,1,,0,1,0,0,1,0
5183,FDJ44,12.3,1,0.106760383,4,173.2396,2,2009,2,,0,1,0,0,0,1
5184,DRH51,17.6,0,0.097766473,1,86.6856,7,2007,1,,0,1,0,0,1,0
5185,DRC25,5.73,0,0.045628497,2,85.1882,7,2007,1,,0,1,0,0,1,0
5186,DRE25,15.35,0,0.073222209,2,93.312,4,1987,1,,1,0,0,0,0,1
5187,NCX05,15.2,0,0.097212998,10,114.9492,1,1999,1,,0,1,0,1,0,0
5188,FDR11,10.5,1,0.143344479,13,158.4578,7,2007,1,,0,1,0,0,1,0
5189,DRP47,15.75,0,0.140888464,11,250.7382,6,2002,1,,0,1,0,0,1,0
5190,DRC49,17.6,0,0.114571006,2,143.6128,10,1985,3,,0,0,1,1,0,0
5191,FDQ47,17.6,1,0.167371926,13,36.4874,5,1985,4,,0,1,0,0,0,1
5192,FDL20,17.1,0,0.128307691,4,111.3886,4,1987,1,,1,0,0,0,0,1
5193,FDM34,19.0,0,0.0,7,130.9626,9,2004,1,,0,0,1,0,1,0
5194,NCN55,14.6,0,0.059440998,15,239.4538,4,1987,1,,1,0,0,0,0,1
5195,FDD41,6.765,1,0.087243604,8,104.4306,9,2004,1,,0,0,1,0,1,0
5196,FDE52,10.395,1,0.029933264,1,90.1514,1,1999,1,,0,1,0,1,0,0
5197,NCT18,17.6,0,0.104010753,5,179.1976,10,1985,3,,0,0,1,1,0,0
5198,FDJ32,10.695,0,0.058027764,4,59.6536,2,2009,2,,0,1,0,0,0,1
5199,FDE16,8.895,0,0.026343715,8,210.1954,8,1997,1,,0,0,1,1,0,0
5200,FDZ09,17.6,0,0.105091664,7,163.0868,6,2002,1,,0,1,0,0,1,0
5201,DRZ11,8.85,1,0.112664944,2,123.5388,8,1997,1,,0,0,1,1,0,0
5202,FDK41,14.3,0,0.127740015,8,86.5224,1,1999,1,,0,1,0,1,0,0
5203,FDE56,17.25,1,0.159442933,4,61.3194,1,1999,1,,0,1,0,1,0,0
5204,FDH34,8.63,0,0.03106937,7,186.0582,4,1987,1,,1,0,0,0,0,1
5205,DRI49,14.15,0,0.183354585,2,80.9276,4,1987,1,,1,0,0,0,0,1
5206,DRI59,9.5,0,0.04083467,11,224.7088,8,1997,1,,0,0,1,1,0,0
5207,DRC36,13.0,1,0.045054813,2,173.8054,1,1999,1,,0,1,0,1,0,0
5208,FDS15,17.6,1,0.136674035,3,105.8596,10,1985,3,,0,0,1,1,0,0
5209,FDI07,12.35,1,0.03389839,3,196.0426,2,2009,2,,0,1,0,0,0,1
5210,FDZ15,13.1,0,0.020955763,1,118.6782,2,2009,2,,0,1,0,0,0,1
5211,NCX41,17.6,0,0.017633471,10,211.3244,5,1985,4,,0,1,0,0,0,1
5212,NCO29,17.6,0,0.056476427,10,166.2526,10,1985,3,,0,0,1,1,0,0
5213,FDF57,14.5,1,0.058778429,4,168.4448,4,1987,1,,1,0,0,0,0,1
5214,FDI33,16.5,0,0.028413443,7,90.9146,9,2004,1,,0,0,1,0,1,0
5215,DRJ47,18.25,0,0.044319101,11,172.008,1,1999,1,,0,1,0,1,0,0
5216,FDB34,15.25,0,0.026609813,7,86.3198,8,1997,1,,0,0,1,1,0,0
5217,FDY22,17.6,1,0.158947217,7,143.3128,5,1985,4,,0,1,0,0,0,1
5218,DRL11,10.5,0,0.048289771,11,158.3946,7,2007,1,,0,1,0,0,1,0
5219,FDY46,18.6,0,0.047880884,7,188.7898,9,2004,1,,0,0,1,0,1,0
5220,FDG17,6.865,1,0.035810387,8,243.1486,4,1987,1,,1,0,0,0,0,1
5221,FDE52,10.395,1,0.0,1,88.5514,2,2009,2,,0,1,0,0,0,1
5222,DRP47,17.6,0,0.139922439,11,251.5382,5,1985,4,,0,1,0,0,0,1
5223,FDO01,21.1,1,0.034678781,9,127.7994,3,1998,3,,0,1,0,0,0,1
5224,FDL09,19.6,1,0.128036069,7,169.6816,8,1997,1,,0,0,1,1,0,0
5225,FDR57,5.675,1,0.023477413,7,157.7288,4,1987,1,,1,0,0,0,0,1
5226,DRD37,9.8,0,0.0,2,48.006,9,2004,1,,0,0,1,0,1,0
5227,FDQ36,17.6,1,0.16076514,6,39.0848,5,1985,4,,0,1,0,0,0,1
5228,FDL33,7.235,0,0.100117939,7,196.7452,1,1999,1,,0,1,0,1,0,0
5229,FDL48,19.35,1,0.082433257,6,49.7034,6,2002,1,,0,1,0,0,1,0
5230,FDL28,10.0,1,0.063272773,8,230.9668,1,1999,1,,0,1,0,1,0,0
5231,NCN29,15.2,0,0.0,10,47.5034,8,1997,1,,0,0,1,1,0,0
5232,FDO13,7.865,0,0.061048127,9,165.9526,9,2004,1,,0,0,1,0,1,0
5233,FDB38,19.5,1,0.02740216,12,161.792,6,2002,1,,0,1,0,0,1,0
5234,FDI36,12.5,1,0.062331643,6,196.3426,9,2004,1,,0,0,1,0,1,0
5235,FDI58,7.64,1,0.070691105,7,91.412,9,2004,1,,0,0,1,0,1,0
5236,FDH22,6.405,0,0.136856178,7,128.9678,2,2009,2,,0,1,0,0,0,1
5237,FDQ27,5.19,1,0.044215795,3,104.999,4,1987,1,,1,0,0,0,0,1
5238,FDT33,7.81,1,0.033990657,7,166.1158,8,1997,1,,0,0,1,1,0,0
5239,FDC56,7.72,0,0.121767168,4,119.144,6,2002,1,,0,1,0,0,1,0
5240,FDF14,7.55,0,0.027169816,12,154.834,8,1997,1,,0,0,1,1,0,0
5241,FDQ39,14.8,0,0.081500543,3,192.2846,7,2007,1,,0,1,0,0,1,0
5242,NCM43,14.5,0,0.019585531,15,164.621,7,2007,1,,0,1,0,0,1,0
5243,FDS46,17.6,1,0.047248393,7,120.0782,9,2004,1,,0,0,1,0,1,0
5244,FDI22,12.6,0,0.096362017,7,207.4612,1,1999,1,,0,1,0,1,0,0
5245,NCE43,12.5,0,0.103652052,5,170.4448,6,2002,1,,0,1,0,0,1,0
5246,FDZ36,6.035,1,0.110108566,6,186.124,3,1998,3,,0,1,0,0,0,1
5247,FDR13,17.6,1,0.05028647,12,115.8492,10,1985,3,,0,0,1,1,0,0
5248,FDP46,15.35,0,0.074919567,7,89.383,2,2009,2,,0,1,0,0,0,1
5249,FDW56,17.6,0,0.124137242,4,191.8162,10,1985,3,,0,0,1,1,0,0
5250,FDB40,17.5,1,0.007582533,1,145.5102,7,2007,1,,0,1,0,0,1,0
5251,FDM28,15.7,0,0.045387996,8,178.866,2,2009,2,,0,1,0,0,0,1
5252,FDV49,10.0,0,0.025805706,12,264.6226,4,1987,1,,1,0,0,0,0,1
5253,NCS53,14.5,0,0.090143906,10,156.8604,2,2009,2,,0,1,0,0,0,1
5254,FDO03,10.395,1,0.03694032,3,228.8352,1,1999,1,,0,1,0,1,0,0
5255,FDT15,12.15,1,0.042673451,3,183.595,9,2004,1,,0,0,1,0,1,0
5256,FDD33,12.85,0,0.108360852,4,230.6642,1,1999,1,,0,1,0,1,0,0
5257,FDX13,7.725,0,0.0,12,250.9092,7,2007,1,,0,1,0,0,1,0
5258,FDH60,19.7,1,0.080669843,6,197.311,4,1987,1,,1,0,0,0,0,1
5259,DRH51,17.6,0,0.097216576,1,86.1856,8,1997,1,,0,0,1,1,0,0
5260,NCL07,13.85,0,0.0,15,41.948,1,1999,1,,0,1,0,1,0,0
5261,FDW51,6.155,1,0.094851844,3,213.856,6,2002,1,,0,1,0,0,1,0
5262,FDF21,17.6,1,0.102999154,4,187.953,10,1985,3,,0,0,1,1,0,0
5263,FDH26,17.6,1,0.06075476,12,140.1496,10,1985,3,,0,0,1,1,0,0
5264,FDJ03,12.35,1,0.072507467,1,50.2692,1,1999,1,,0,1,0,1,0,0
5265,FDU35,6.44,0,0.079663441,13,97.97,7,2007,1,,0,1,0,0,1,0
5266,DRL01,19.5,1,0.077486687,2,231.8958,2,2009,2,,0,1,0,0,0,1
5267,FDE59,12.15,0,0.062414139,14,36.7532,6,2002,1,,0,1,0,0,1,0
5268,FDI60,7.22,1,0.038313974,6,63.951,9,2004,1,,0,0,1,0,1,0
5269,DRH39,20.7,0,0.092672678,1,77.267,9,2004,1,,0,0,1,0,1,0
5270,FDK36,7.09,0,0.007226532,6,49.3034,1,1999,1,,0,1,0,1,0,0
5271,FDN52,9.395,1,0.131836711,8,85.2198,6,2002,1,,0,1,0,0,1,0
5272,FDU12,15.5,1,0.076179549,6,263.1568,7,2007,1,,0,1,0,0,1,0
5273,NCT05,17.6,0,0.020850388,10,255.8672,5,1985,4,,0,1,0,0,0,1
5274,FDS37,17.6,0,0.031790174,12,117.2492,5,1985,4,,0,1,0,0,0,1
5275,FDK24,9.195,0,0.101867911,6,46.4744,7,2007,1,,0,1,0,0,1,0
5276,DRF36,16.1,0,0.023557678,2,191.5846,4,1987,1,,1,0,0,0,0,1
5277,FDN46,7.21,1,0.242083443,7,101.2332,3,1998,3,,0,1,0,0,0,1
5278,NCN06,8.39,0,0.120741638,5,162.3868,6,2002,1,,0,1,0,0,1,0
5279,FDD59,10.5,1,0.066168292,14,80.696,9,2004,1,,0,0,1,0,1,0
5280,FDM14,13.8,0,0.013290868,12,109.5254,6,2002,1,,0,1,0,0,1,0
5281,FDO10,13.65,1,0.0,7,56.3588,2,2009,2,,0,1,0,0,0,1
5282,FDU35,6.44,0,0.079149445,13,98.17,4,1987,1,,1,0,0,0,0,1
5283,NCA30,19.0,0,0.129860583,5,188.7872,2,2009,2,,0,1,0,0,0,1
5284,NCO41,12.5,0,0.018878167,10,97.3384,1,1999,1,,0,1,0,1,0,0
5285,FDI24,10.3,0,0.078743805,6,175.837,8,1997,1,,0,0,1,1,0,0
5286,FDZ16,16.85,1,0.159855844,8,192.7478,8,1997,1,,0,0,1,1,0,0
5287,FDV47,17.1,0,0.054207549,13,82.7566,8,1997,1,,0,0,1,1,0,0
5288,FDV16,7.75,1,0.0,8,34.5558,6,2002,1,,0,1,0,0,1,0
5289,FDZ22,9.395,0,0.045261336,7,81.925,9,2004,1,,0,0,1,0,1,0
5290,FDO20,12.85,1,0.254630746,4,254.0382,3,1998,3,,0,1,0,0,0,1
5291,FDW38,5.325,1,0.0,1,55.6298,4,1987,1,,1,0,0,0,0,1
5292,FDW52,14.0,1,0.037598636,8,164.0526,6,2002,1,,0,1,0,0,1,0
5293,FDT43,17.6,0,0.035976809,4,51.2324,10,1985,3,,0,0,1,1,0,0
5294,NCS29,9.0,0,0.069686501,10,264.6884,6,2002,1,,0,1,0,0,1,0
5295,NCC31,8.02,0,0.019982858,5,154.5972,7,2007,1,,0,1,0,0,1,0
5296,FDA21,13.65,0,0.0,7,186.6924,7,2007,1,,0,1,0,0,1,0
5297,FDQ55,13.65,1,0.013038075,4,116.1834,8,1997,1,,0,0,1,1,0,0
5298,NCE54,20.7,0,0.026941678,5,75.9354,1,1999,1,,0,1,0,1,0,0
5299,FDD45,8.615,0,0.0,4,93.8436,7,2007,1,,0,1,0,0,1,0
5300,NCP17,19.35,0,0.027871135,10,63.8168,7,2007,1,,0,1,0,0,1,0
5301,FDR47,17.85,0,0.087452117,13,193.1794,9,2004,1,,0,0,1,0,1,0
5302,DRM35,9.695,0,0.070385933,11,177.3344,4,1987,1,,1,0,0,0,0,1
5303,FDR47,17.6,0,0.153146326,13,194.2794,10,1985,3,,0,0,1,1,0,0
5304,FDX19,19.1,0,0.161912574,4,233.9958,3,1998,3,,0,1,0,0,0,1
5305,FDV22,17.6,1,0.009890655,7,156.263,5,1985,4,,0,1,0,0,0,1
5306,FDQ46,17.6,0,0.10331031,7,111.2544,5,1985,4,,0,1,0,0,0,1
5307,DRO47,10.195,0,0.11245226,11,112.286,6,2002,1,,0,1,0,0,1,0
5308,FDB44,6.655,0,0.028385607,4,210.6586,3,1998,3,,0,1,0,0,0,1
5309,FDN02,16.5,0,0.123572515,12,205.1638,3,1998,3,,0,1,0,0,0,1
5310,FDW10,21.2,0,0.070819614,7,174.537,6,2002,1,,0,1,0,0,1,0
5311,FDJ41,17.6,0,0.04006567,8,262.5594,10,1985,3,,0,0,1,1,0,0
5312,FDM50,13.0,1,0.030089171,12,58.322,8,1997,1,,0,0,1,1,0,0
5313,FDW10,21.2,0,0.070662917,7,177.037,9,2004,1,,0,0,1,0,1,0
5314,FDY48,14.0,0,0.023771773,6,102.2332,1,1999,1,,0,1,0,1,0,0
5315,NCE30,17.6,0,0.098655965,5,212.9902,5,1985,4,,0,1,0,0,0,1
5316,FDO04,16.6,0,0.026591024,8,56.7614,6,2002,1,,0,1,0,0,1,0
5317,FDQ26,13.5,1,0.113604487,1,57.9562,3,1998,3,,0,1,0,0,0,1
5318,NCX29,10.0,0,0.089515698,10,146.1102,2,2009,2,,0,1,0,0,0,1
5319,FDE39,7.89,0,0.036134504,1,117.7782,8,1997,1,,0,0,1,1,0,0
5320,NCR54,17.6,0,0.090123641,5,194.811,5,1985,4,,0,1,0,0,0,1
5321,NCP55,17.6,0,0.011135837,15,56.8614,5,1985,4,,0,1,0,0,0,1
5322,FDX22,6.785,1,0.023104767,7,211.2928,7,2007,1,,0,1,0,0,1,0
5323,FDI05,8.35,1,0.126845728,8,74.0354,9,2004,1,,0,0,1,0,1,0
5324,FDC51,17.6,1,0.0,1,124.873,5,1985,4,,0,1,0,0,0,1
5325,FDC10,9.8,1,0.072817026,7,119.2098,4,1987,1,,1,0,0,0,0,1
5326,FDJ46,11.1,0,0.0,7,174.3054,6,2002,1,,0,1,0,0,1,0
5327,FDV10,7.645,1,0.111652253,7,44.2112,3,1998,3,,0,1,0,0,0,1
5328,FDX12,17.6,1,0.025938267,6,242.5196,5,1985,4,,0,1,0,0,0,1
5329,FDL43,17.6,0,0.047386238,3,77.867,10,1985,3,,0,0,1,1,0,0
5330,DRB13,6.115,1,0.00704434,2,189.053,8,1997,1,,0,0,1,1,0,0
5331,FDF59,17.6,0,0.070899006,14,128.002,5,1985,4,,0,1,0,0,0,1
5332,FDT35,19.85,1,0.081582021,13,167.8816,1,1999,1,,0,1,0,1,0,0
5333,NCJ19,18.6,0,0.118157664,15,58.3588,9,2004,1,,0,0,1,0,1,0
5334,FDT35,19.85,1,0.0,13,169.6816,2,2009,2,,0,1,0,0,0,1
5335,FDI48,11.85,1,0.055718399,6,49.6666,8,1997,1,,0,0,1,1,0,0
5336,DRC24,17.6,0,0.043458854,2,152.2998,10,1985,3,,0,0,1,1,0,0
5337,NCZ05,8.485,0,0.058461026,10,102.899,7,2007,1,,0,1,0,0,1,0
5338,FDJ57,7.42,1,0.021607186,16,185.3582,1,1999,1,,0,1,0,1,0,0
5339,FDX11,16.0,1,0.107355914,6,182.5634,7,2007,1,,0,1,0,0,1,0
5340,FDE09,8.775,0,0.021599298,4,110.8228,9,2004,1,,0,0,1,0,1,0
5341,NCK06,5.03,0,0.008659972,5,120.2756,1,1999,1,,0,1,0,1,0,0
5342,DRE37,13.5,0,0.094752537,2,189.9872,7,2007,1,,0,1,0,0,1,0
5343,FDV56,16.1,1,0.013595722,4,106.0596,8,1997,1,,0,0,1,1,0,0
5344,FDY43,14.85,0,0.098958842,4,167.2474,7,2007,1,,0,1,0,0,1,0
5345,FDV35,19.5,0,0.128099312,13,153.6314,4,1987,1,,1,0,0,0,0,1
5346,FDF05,17.6,0,0.04704746,8,261.691,10,1985,3,,0,0,1,1,0,0
5347,FDA36,5.985,0,0.005665312,6,183.4924,9,2004,1,,0,0,1,0,1,0
5348,FDS13,17.6,0,0.123903191,12,263.0884,5,1985,4,,0,1,0,0,0,1
5349,FDU47,12.8,1,0.113759721,13,141.9838,4,1987,1,,1,0,0,0,0,1
5350,FDI36,12.5,1,0.104350123,6,195.8426,3,1998,3,,0,1,0,0,0,1
5351,FDH48,13.5,0,0.060480359,6,86.454,8,1997,1,,0,0,1,1,0,0
5352,FDZ14,7.71,1,0.047549094,1,121.5756,4,1987,1,,1,0,0,0,0,1
5353,FDS46,17.6,1,0.047218002,7,121.0782,4,1987,1,,1,0,0,0,0,1
5354,FDE21,12.8,0,0.023074472,4,117.8492,7,2007,1,,0,1,0,0,1,0
5355,FDA26,7.855,1,0.074035365,1,220.5482,1,1999,1,,0,1,0,1,0,0
5356,FDV12,16.7,1,0.060874678,6,99.9384,8,1997,1,,0,0,1,1,0,0
5357,FDL46,17.6,0,0.094646702,7,115.9466,10,1985,3,,0,0,1,1,0,0
5358,FDN57,18.25,0,0.054189065,7,143.0154,4,1987,1,,1,0,0,0,0,1
5359,NCJ18,12.35,0,0.16486926,5,117.6124,7,2007,1,,0,1,0,0,1,0
5360,FDO36,19.7,0,0.078071853,6,179.666,6,2002,1,,0,1,0,0,1,0
5361,FDX55,15.1,0,0.055430785,4,215.8166,2,2009,2,,0,1,0,0,0,1
5362,FDT25,17.6,0,0.088858409,12,123.3072,10,1985,3,,0,0,1,1,0,0
5363,FDD16,20.5,0,0.036409618,8,74.7696,1,1999,1,,0,1,0,1,0,0
5364,NCX18,14.15,0,0.008786665,5,196.111,4,1987,1,,1,0,0,0,0,1
5365,NCG55,16.25,0,0.039305628,5,114.6176,2,2009,2,,0,1,0,0,0,1
5366,NCV18,6.775,0,0.105409495,5,83.225,1,1999,1,,0,1,0,1,0,0
5367,NCS18,12.65,0,0.042203138,5,107.6938,9,2004,1,,0,0,1,0,1,0
5368,FDC37,15.5,0,0.032940022,6,107.0938,6,2002,1,,0,1,0,0,1,0
5369,FDE47,14.15,0,0.037908749,14,124.0046,8,1997,1,,0,0,1,1,0,0
5370,DRG49,17.6,0,0.118105517,2,245.6486,10,1985,3,,0,0,1,1,0,0
5371,FDC39,7.405,0,0.0,1,206.9296,1,1999,1,,0,1,0,1,0,0
5372,FDH24,17.6,0,0.037523149,6,159.1288,10,1985,3,,0,0,1,1,0,0
5373,FDV39,17.6,0,0.007244635,3,198.3426,5,1985,4,,0,1,0,0,0,1
5374,NCL17,7.39,0,0.067917171,10,143.0812,6,2002,1,,0,1,0,0,1,0
5375,NCY53,20.0,0,0.058470282,10,113.3544,9,2004,1,,0,0,1,0,1,0
5376,FDH52,9.42,1,0.043866567,8,63.4194,4,1987,1,,1,0,0,0,0,1
5377,NCD19,8.93,0,0.013233076,5,53.7614,2,2009,2,,0,1,0,0,0,1
5378,FDI44,16.1,0,0.10023287,4,76.3328,8,1997,1,,0,0,1,1,0,0
5379,DRD49,17.6,0,0.167018335,2,237.9564,5,1985,4,,0,1,0,0,0,1
5380,FDN08,7.72,1,0.088347953,4,119.0466,9,2004,1,,0,0,1,0,1,0
5381,FDO20,17.6,1,0.151391113,4,253.0382,5,1985,4,,0,1,0,0,0,1
5382,FDY02,8.945,1,0.087645926,1,261.791,8,1997,1,,0,0,1,1,0,0
5383,FDX23,6.445,0,0.029751978,6,93.4436,6,2002,1,,0,1,0,0,1,0
5384,FDX01,10.1,0,0.02430102,12,115.915,7,2007,1,,0,1,0,0,1,0
5385,FDH20,17.6,1,0.024828296,4,96.641,5,1985,4,,0,1,0,0,0,1
5386,NCX41,19.0,0,0.017819505,10,211.7244,7,2007,1,,0,1,0,0,1,0
5387,FDD21,17.6,1,0.030421197,4,115.2176,5,1985,4,,0,1,0,0,0,1
5388,DRH11,17.6,0,0.132292244,11,54.4614,10,1985,3,,0,0,1,1,0,0
5389,DRE60,9.395,0,0.159983523,2,225.472,2,2009,2,,0,1,0,0,0,1
5390,FDB10,10.0,0,0.067152194,7,237.259,4,1987,1,,1,0,0,0,0,1
5391,FDH38,6.425,0,0.010429544,12,117.7808,4,1987,1,,1,0,0,0,0,1
5392,NCL07,13.85,0,0.031466218,15,38.648,2,2009,2,,0,1,0,0,0,1
5393,FDD48,10.395,0,0.030158689,6,113.5176,8,1997,1,,0,0,1,1,0,0
5394,NCT54,17.6,0,0.118956749,5,93.4094,5,1985,4,,0,1,0,0,0,1
5395,FDF32,17.6,0,0.06775127,4,198.6426,5,1985,4,,0,1,0,0,0,1
5396,DRH51,17.6,0,0.097413734,1,88.0856,6,2002,1,,0,1,0,0,1,0
5397,DRG03,14.5,0,0.061974853,1,155.4998,9,2004,1,,0,0,1,0,1,0
5398,NCY42,17.6,0,0.026547707,5,142.947,10,1985,3,,0,0,1,1,0,0
5399,FDH32,12.8,0,0.076490264,4,94.941,7,2007,1,,0,1,0,0,1,0
5400,NCJ06,17.6,0,0.034484812,5,120.6782,5,1985,4,,0,1,0,0,0,1
5401,FDH47,17.6,1,0.128192414,14,96.8068,5,1985,4,,0,1,0,0,0,1
5402,FDZ08,12.5,1,0.110440439,4,81.9592,2,2009,2,,0,1,0,0,0,1
5403,FDK16,9.065,0,0.115982139,8,95.6094,7,2007,1,,0,1,0,0,1,0
